Date,Import Balance,Non-Renewable,Renewable,Load,Intraday Auction 15 minute call,Intraday Continuous 15 minutes Average Price,Intraday Continuous 15 minutes Low Price,Intraday Continuous 15 minutes High Price,Intraday Continuous 15 minutes ID3-Price,Intraday Continuous 15 minutes ID1-Price
02/11/2022 12:45,-7.652,20.257,55.553,68.9,52.99,73.89,33.43,124.26,77.72,92.25
02/11/2022 13:00,-6.118,20.299,54.4,68.535,14.22,59.75,-6.17,126.44,64.23,75.17
02/11/2022 13:15,-6.116,20.31,53.53,68.048,39.27,63.19,28.1,455.69,67.87,61.43
02/11/2022 13:30,-6.228,20.219,51.967,67.904,63.34,65.3,-27.81,99.35,76.36,73.63
02/11/2022 13:45,-5.83,20.072,50.637,67.184,94.44,69.85,0.11,111.7,76.51,71.35
02/11/2022 14:00,-3.964,20.444,49.071,66.314,11.86,34.39,-49.62,495,37.86,18
02/11/2022 14:15,-3.713,20.666,47.49,65.169,51.59,64.03,-224,180,57.27,42.49
02/11/2022 14:30,-4.069,21.521,45.24,64.409,88.71,86.17,33.72,404.79,82.25,68.92
02/11/2022 14:45,-3.875,22.559,43.166,64.235,105.52,85.73,16.6,168.81,86.34,84.55
02/11/2022 15:00,-0.436,23.362,41.15,63.718,50.99,67.88,3,96.76,69.54,65.97
02/11/2022 15:15,-0.255,24.585,38.509,63.374,91.23,78.97,5.12,133.75,82.19,85.81
02/11/2022 15:30,-0.491,25.628,35.797,62.756,105.56,97.42,27.1,169.8,103.89,106.33
02/11/2022 15:45,-0.189,26.2,33.276,62.326,148.94,112.22,66,166.55,114.13,117.31
02/11/2022 16:00,0.859,26.521,31.454,62.421,28.6,79.85,32.1,298.79,73.28,62.53
02/11/2022 16:15,0.827,26.701,29.717,62.565,98.53,130.41,73.8,855,92.85,83.78
02/11/2022 16:30,0.475,27.218,28.715,62.822,119.29,127.66,84.27,279.3,111.95,123.17
02/11/2022 16:45,0.62,28.084,28.313,62.852,152.54,153.98,83,286.4,147.54,192.3
02/11/2022 17:00,-0.144,28.915,27.729,63.937,114.96,131.32,61,202.22,131.55,170.81
02/11/2022 17:15,-0.197,29.055,27.769,64.654,131.92,142.32,30.1,185.15,151,159.26
02/11/2022 17:30,-0.103,29.175,28.009,64.748,157.78,163.15,0.1,218.87,172.35,181.52
02/11/2022 17:45,0.062,29.274,28.394,64.493,170.53,165.31,80.01,214.28,178.53,152.63
02/11/2022 18:00,-0.943,29.416,28.602,63.91,146.02,153.96,94.7,228,156.81,141.49
02/11/2022 18:15,-0.88,29.602,28.781,63.283,146.51,139.26,85.6,252.43,153.69,156.65
02/11/2022 18:30,-0.762,29.741,28.915,62.988,123.98,125.67,51.69,198,155.58,152.73
02/11/2022 18:45,-0.889,29.833,29.087,62.71,118.23,120.05,74.16,180,132.29,117.21
02/11/2022 19:00,-0.919,29.634,29.727,62.779,169.45,147.39,59.5,264.75,150,116.31
02/11/2022 19:15,-1.036,29.27,29.9,62.458,123.96,113.72,30,166.71,120.75,97.5
02/11/2022 19:30,-0.97,28.644,30.684,61.806,115.08,100.58,30.1,270.9,106.79,95.29
02/11/2022 19:45,-1.363,28.257,30.898,61.254,86.43,93.41,25,148.64,96.02,87.36
02/11/2022 20:00,-2.547,28.178,31.261,60.279,129.96,105.45,34.83,153,102.24,87.62
02/11/2022 20:15,-2.715,27.443,31.292,59.087,105.43,100.74,34.83,145.4,98.22,81.67
02/11/2022 20:30,-2.211,27.04,31.479,58.132,90.82,94.65,55.01,184.11,93.63,83.89
02/11/2022 20:45,-2.094,26.605,31.609,57.134,56.99,78.05,44.1,105.54,77.54,71.55
02/11/2022 21:00,-3.374,26.288,31.901,56.486,118.89,98.4,-39.9,123.8,103.1,104.3
02/11/2022 21:15,-3.157,25.858,31.88,55.705,97.41,86.44,12.5,210,99.1,94.88
02/11/2022 21:30,-2.783,25.26,31.828,54.637,70.35,74.46,23.85,122.72,76.09,67.23
02/11/2022 21:45,-2.414,24.391,31.635,53.855,46.95,62.7,-5,89.5,61.17,58.16
02/11/2022 22:00,-3.419,23.398,30.75,53.396,125.95,111.97,30.01,198.72,109.07,107.23
02/11/2022 22:15,-2.937,23.135,30.75,53.063,90.07,98.85,41.4,154.61,100.39,104.15
02/11/2022 22:30,-2.787,22.766,30.638,52.176,84.72,87.19,65.03,169.5,79.12,74.91
02/11/2022 22:45,-2.77,22.33,30.339,51.16,34.07,64.39,29.31,96,62.46,64.61
02/11/2022 23:00,-4.518,21.371,30.615,49.875,112.36,95.65,60.43,129.86,95.11,97.83
02/11/2022 23:15,-4.325,20.757,30.499,49.258,85.57,86.8,64.56,112.45,84.14,84.08
02/11/2022 23:30,-4.226,20.636,30.399,48.74,48.78,76.18,49.55,158.54,72.56,69.65
02/11/2022 23:45,-4.293,20.524,30.415,47.479,12.49,53.49,11.4,139,42.04,57.9
03/11/2022 00:00,-3.774,20.398,30.383,47.43,86.77,95.99,75.73,169.4,95.86,110.53
03/11/2022 00:15,-3.846,20.407,30.706,47.153,81.42,91.33,59.85,121.4,91.07,103.45
03/11/2022 00:30,-3.582,20.175,30.958,46.501,61.33,88.95,61.5,178.2,91.2,100.72
03/11/2022 00:45,-3.484,19.861,31.188,45.974,35.07,86.32,54.3,123.08,86.19,91.63
03/11/2022 01:00,-3.203,19.155,31.469,45.699,99.93,70,70,70,96.78,107.9
03/11/2022 01:15,-3.067,18.881,31.982,45.216,77.38,87.64,30.01,116.9,95.18,89.18
03/11/2022 01:30,-2.869,18.71,32.203,44.836,38.2,77.38,13.9,138.84,86.56,80.96
03/11/2022 01:45,-2.908,18.348,32.133,44.155,38.81,61.56,8.31,106.59,78.46,66.73
03/11/2022 02:00,-3.396,18.316,32.343,43.852,61.79,73.35,19.2,124.5,74.88,67.11
03/11/2022 02:15,-3.453,18.133,32.893,43.825,32.35,60.71,27.45,89.47,66,52.29
03/11/2022 02:30,-3.59,18.318,33.14,43.948,18.34,52.44,6.45,114.42,58.91,46.7
03/11/2022 02:45,-3.568,18.334,32.902,44.172,7.1,25.05,-32.59,76.2,24.88,8.82
03/11/2022 03:00,-3.067,18.283,33.537,44.369,19.96,51.96,18.9,87.04,53.37,45.1
03/11/2022 03:15,-2.926,18.501,33.668,44.644,24.91,66.24,20,387.46,44.73,36.22
03/11/2022 03:30,-2.836,18.501,33.794,44.983,31.48,79.13,20.01,230.8,47.05,33.61
03/11/2022 03:45,-2.862,18.705,33.879,45.206,32.04,76.52,23.5,154.97,48.02,48.52
03/11/2022 04:00,-3.284,18.693,34.017,45.632,-0.22,39.9,3.95,80.74,35.71,45.81
03/11/2022 04:15,-3.459,18.823,34.383,46.04,17.62,68.59,24.1,156.43,61.21,68.21
03/11/2022 04:30,-3.666,18.948,34.241,46.557,44.49,66.58,-10.9,118.3,75.9,89.62
03/11/2022 04:45,-3.75,19.23,34.286,47.503,55.83,73.33,0.2,126.66,83.25,97.2
03/11/2022 05:00,-3.262,19.918,34.099,48.803,18.99,57.4,-44.2,87.75,57.81,55.61
03/11/2022 05:15,-3.544,20.293,34.27,49.49,46.01,77.65,-74.8,105.99,81.56,71.91
03/11/2022 05:30,-3.691,20.775,34.466,50.304,72.56,92.9,62.56,137.74,94.5,90.49
03/11/2022 05:45,-3.7,21.643,34.757,52.078,89.98,102.61,30,137.76,106.14,105.59
03/11/2022 06:00,-2.756,22.225,35.855,54.661,46.83,66.12,20.01,120.3,70.85,65.9
03/11/2022 06:15,-3.054,23.716,35.803,56.359,75.09,82.22,9.73,123,90.11,92.26
03/11/2022 06:30,-3.435,24.851,35.845,58.05,88.67,100.22,54.5,145,99.52,106.25
03/11/2022 06:45,-3.635,25.641,35.868,59.134,105.77,116.75,80,170.3,115,107.21
03/11/2022 07:00,-4.338,25.526,35.854,60.343,101.28,101.31,77.9,514.69,97.23,92.58
03/11/2022 07:15,-4.433,25.971,35.942,61.129,107.03,128.93,77.88,176.6,125.25,129.49
03/11/2022 07:30,-4.338,26.217,36.258,62.019,87.64,114.58,-8.89,199.88,127.6,130.15
03/11/2022 07:45,-4.137,26.232,37.262,63.318,88.14,106.09,0.6,169.4,128.32,129.8
03/11/2022 08:00,-4.5,26.258,37.733,64.387,118.33,115.43,26.02,222.36,130.78,121.4
03/11/2022 08:15,-4.61,25.899,38.418,64.984,119.29,115.59,30.01,594.9,118.51,109.32
03/11/2022 08:30,-4.485,25.785,39.295,65.223,103.81,106.71,32.5,150,104.81,91.18
03/11/2022 08:45,-4.282,25.732,39.989,65.614,85.36,86.82,25.45,125.4,90.34,87.82
03/11/2022 09:00,-4.254,25.279,40.587,65.846,99.15,98.68,24.41,139.94,101.16,88.87
03/11/2022 09:15,-3.904,24.474,40.918,65.999,101.26,93.67,-0.8,152.18,91.71,80.52
03/11/2022 09:30,-3.95,23.919,41.515,66.097,101.95,95.72,68.91,145.86,87.92,88.16
03/11/2022 09:45,-3.96,23.923,41.997,66.228,104.43,99.64,69.01,155,88.57,94.73
03/11/2022 10:00,-3.379,23.838,42.593,66.46,98.68,112.71,82.52,171.36,111.92,132.64
03/11/2022 10:15,-3.203,23.765,42.795,66.888,98.63,104.89,30.04,156.73,109.7,127.98
03/11/2022 10:30,-3.047,23.848,43.05,67.4,98.64,101.64,30,145.92,108.59,110.66
03/11/2022 10:45,-2.89,23.913,43.199,67.927,108.07,104.5,14.95,150,113.53,102.09
03/11/2022 11:00,-1.996,23.906,43.133,68.47,97.27,107.82,71.76,412.75,100.84,100.95
03/11/2022 11:15,-1.561,23.982,42.63,69.063,103.84,109.09,78.57,188.32,104.07,103.36
03/11/2022 11:30,-1.605,24.057,42.407,69.294,113.09,114.32,82.2,159.54,113.19,112.2
03/11/2022 11:45,-1.425,24.036,42.017,68.942,108.21,118.17,76.4,229.25,114.91,113.98
03/11/2022 12:00,-1.123,23.909,41.659,68.282,96.13,97.94,17.27,180,94.77,91.9
03/11/2022 12:15,-1.254,23.96,40.993,68.369,104.47,113.2,75.74,261.34,105.67,103.68
03/11/2022 12:30,-1.478,24.03,40.134,68.11,113.49,140.1,3.8,312.38,120.37,122.29
03/11/2022 12:45,-1.096,24.075,39.708,67.924,107.51,148.41,86.03,256.4,140.35,156.23
03/11/2022 13:00,0.565,24.342,38.411,67.811,108.07,140.52,82.2,499.99,133.7,154.35
03/11/2022 13:15,0.355,24.642,37.681,66.938,111.92,164.29,91.8,314.5,158.51,188.05
03/11/2022 13:30,-0.031,24.616,36.814,65.81,111.09,173.06,82.75,362.4,170.58,188.95
03/11/2022 13:45,0.195,24.498,35.711,65.519,120.07,175.05,108.4,259.18,181.55,203.66
03/11/2022 14:00,0.337,24.387,35.128,65.313,94.33,139.52,68.08,229.9,142.02,171.49
03/11/2022 14:15,-0.188,24.54,34.604,65.09,108.02,154.02,58.56,340.26,175.43,202.43
03/11/2022 14:30,-0.625,24.793,33.802,64.725,117.33,166.66,99.32,282.4,183.96,194.96
03/11/2022 14:45,-0.998,24.812,33.169,64.341,125.99,180.68,114.5,330.36,181.02,153.88
03/11/2022 15:00,-1.534,24.874,33.354,64.403,108.1,156.08,101.02,248.8,158.21,153.26
03/11/2022 15:15,-1.63,25.171,33.009,63.582,110.78,169.34,85.02,250,177.5,190.05
03/11/2022 15:30,-1.947,25.355,32.855,63.131,118.92,173.55,113.33,239.5,178.89,172.6
03/11/2022 15:45,-2.318,25.449,33.05,62.824,130.54,183.38,120.54,227.59,188.77,194.07
03/11/2022 16:00,-3.07,25.89,33.262,62.804,118.96,162.8,76.59,242.7,168.56,181.22
03/11/2022 16:15,-3.37,26.061,33.9,62.808,114.1,165.13,105.01,547.5,180.5,188.7
03/11/2022 16:30,-3.654,26.234,34.741,63.04,112.71,165.29,96.91,212.9,180.95,155.8
03/11/2022 16:45,-3.458,26.385,35.607,63.372,118.57,160.45,50,221.95,176.05,142.54
03/11/2022 17:00,-3.726,26.628,36.427,65.089,114.72,154.09,79.54,195.45,158.1,134.68
03/11/2022 17:15,-3.892,26.666,37.11,65.745,125.99,160.71,106.6,202.87,162.37,141
03/11/2022 17:30,-3.685,26.642,37.482,66.34,128.61,167.74,106.51,269.3,172.18,145.77
03/11/2022 17:45,-3.917,26.754,37.847,66.675,126.76,180.93,105.77,2000,170.53,152.77
03/11/2022 18:00,-4.776,26.765,37.951,66.615,117.27,157.73,84.98,613.29,152.97,130.24
03/11/2022 18:15,-4.776,26.746,38.342,66.034,114.2,156.24,99.51,1000,155.71,148.94
03/11/2022 18:30,-4.691,26.759,37.752,65.63,119.9,150.6,86.86,304.08,155.84,156.57
03/11/2022 18:45,-4.62,26.628,37.572,65.276,119.79,150.97,85.06,188.9,143.45,134.67
03/11/2022 19:00,-5.474,26.648,37.724,64.564,136.4,159.95,110,238.8,149.61,143.36
03/11/2022 19:15,-5.27,26.589,37.493,63.828,118.72,140.64,58,198.72,134.97,126.47
03/11/2022 19:30,-4.735,26.559,36.958,63.264,108.66,132.36,84.99,208.17,133.35,128.9
03/11/2022 19:45,-4.667,26.465,36.332,62.675,109.47,130.26,82,174.99,130.5,125.84
03/11/2022 20:00,-4.776,26.447,35.915,61.233,149.74,153.01,114.78,212.51,147.14,153.58
03/11/2022 20:15,-4.653,26.324,35.654,60.295,116,148.44,91.8,264.5,143.96,160.12
03/11/2022 20:30,-4.597,26.341,35.122,59.788,112.15,151.94,86.4,454.32,138.14,146.65
03/11/2022 20:45,-4.556,26.237,34.673,58.99,95.3,146.78,73.41,380,131.97,145.94
03/11/2022 21:00,-4.905,25.729,34.437,57.995,119.22,142.11,101.91,343.96,141.56,160.99
03/11/2022 21:15,-4.789,25.464,33.728,57.009,103.8,144.9,80.06,347.1,142.91,168.01
03/11/2022 21:30,-4.654,25.164,33.593,56.095,103.86,140.96,70.96,601.23,122.75,142.81
03/11/2022 21:45,-4.703,24.798,33.455,54.858,94.39,100.46,57.87,194.5,101.3,127.47
03/11/2022 22:00,-4.176,24.624,32.496,53.874,116.01,147.73,71.61,245.05,164.36,202.27
03/11/2022 22:15,-4.295,24.454,32.215,53.305,109.62,140.13,64.11,231.8,158.14,180.39
03/11/2022 22:30,-4.262,24.146,31.883,52.415,103.86,112.08,45,170,126.05,109.85
03/11/2022 22:45,-4.342,24.027,31.941,51.328,97.96,109.86,61.99,149.16,119.34,105.73
03/11/2022 23:00,-7.588,23.616,32.508,50.247,106.93,117.96,42.35,177.35,119.94,113.33
03/11/2022 23:15,-7.829,23.379,31.933,49.389,96.74,89.41,2.55,150.26,95.85,82.97
03/11/2022 23:30,-7.373,23.32,31.44,48.556,96.49,75.34,-17,121.48,83.31,70.59
03/11/2022 23:45,-7.037,22.9,31.408,47.673,99.82,61.82,-16.2,111.51,59.33,40.51
04/11/2022 00:00,-7.616,22.95,31.929,47.303,122.31,126.85,58.16,191.23,128.24,126.37
04/11/2022 00:15,-7.441,23.006,32.011,46.605,105.95,147.09,77.65,576.09,143.76,159.01
04/11/2022 00:30,-7.556,22.977,31.763,46.26,46.48,118.48,59.39,194.99,126.04,139.85
04/11/2022 00:45,-7.765,23.009,31.309,45.959,36.67,102.62,54.5,259.99,103.68,119.29
04/11/2022 01:00,-7.611,23.164,30.975,45.675,90.18,128.74,61.23,161.5,134,141.69
04/11/2022 01:15,-7.611,23.285,30.944,45.347,96.12,141.36,87.71,550,128,139.71
04/11/2022 01:30,-7.713,23.381,30.789,44.725,77.37,126.32,78.21,299.89,122.33,134.38
04/11/2022 01:45,-7.64,23.35,30.955,44.339,64.31,124.69,64.75,670.45,124.58,156.16
04/11/2022 02:00,-6.81,23.269,31.358,43.617,70.32,122.64,67.29,194.3,132.81,147.5
04/11/2022 02:15,-6.871,23.354,31.606,43.128,60.46,114.01,60.8,180.61,116.89,124.33
04/11/2022 02:30,-6.936,23.358,31.686,43.458,71.12,93.19,-2.29,151.9,110.83,127.95
04/11/2022 02:45,-6.811,23.211,31.592,43.555,98.49,92.98,-11.75,161.14,112.61,121.1
04/11/2022 03:00,-6.934,23.146,31.697,43.586,42.67,72.26,-11.12,119.66,80.99,61.07
04/11/2022 03:15,-7.082,23.065,32.156,43.703,47.56,68.59,-4,120.9,70.35,44.14
04/11/2022 03:30,-7.165,23.071,32.305,43.899,89.8,72.89,5,129.8,80.12,46.66
04/11/2022 03:45,-7.007,23.146,32.382,44.411,108.64,67.37,-11.99,125.01,72.15,51.51
04/11/2022 04:00,-5.606,23.454,31.871,44.665,69.51,72.4,-11.91,113.49,78.07,73.82
04/11/2022 04:15,-5.418,23.53,31.947,44.789,99.28,78.73,-11.68,122,75.62,45.27
04/11/2022 04:30,-5.317,23.64,32.312,45.524,107.75,77.04,-26.72,133.34,75.92,34.9
04/11/2022 04:45,-5.032,23.794,32.109,46.145,153.49,79.66,1,153.5,71.97,26.58
04/11/2022 05:00,-3.218,24.129,31.442,47.445,68.03,60.47,-65.7,128.47,52.9,8.91
04/11/2022 05:15,-3.214,24.351,31.036,48.212,107.72,87.47,12.11,132.52,79.23,54.49
04/11/2022 05:30,-3.259,25.308,30.839,49.595,116.12,93.41,30.6,154.49,84.06,68.9
04/11/2022 05:45,-3.046,25.955,30.571,51.135,179.08,121.21,65.01,278.49,104.92,100.07
04/11/2022 06:00,-0.155,27.007,30.674,54.135,84.5,85.54,3.04,130.52,79.14,55.58
04/11/2022 06:15,-0.506,28.073,31.009,56.338,157.78,110.84,31.07,173.79,103.33,96.45
04/11/2022 06:30,-0.922,29.243,30.678,57.965,171.94,119.47,18.9,601.38,114.09,116.21
04/11/2022 06:45,-0.893,29.848,29.782,59.451,223.88,142.65,49.5,263.22,137.1,141.62
04/11/2022 07:00,-0.673,30.001,28.926,61.093,151.14,110.72,50,172.14,98.79,79.23
04/11/2022 07:15,-0.634,30.755,28.476,62.029,184.97,143.18,80,213.23,133.79,125.15
04/11/2022 07:30,-0.307,31.154,27.955,62.301,213.43,166.56,-105.9,362.76,147.19,148.98
04/11/2022 07:45,-0.243,32.264,27.482,63.054,218.86,172.85,88.1,337.81,156.2,159.69
04/11/2022 08:00,-1.374,33.198,26.834,63.435,211.51,185.62,185.57,185.67,156.93,161.74
04/11/2022 08:15,-0.859,33.478,26.462,63.693,215.02,169.03,20.2,247.5,173.48,184.48
04/11/2022 08:30,-0.291,33.642,26.364,64.354,212.75,169.89,126.6,220.25,166.35,166.45
04/11/2022 08:45,-0.313,33.912,26.548,64.729,212.57,165,136.4,228.88,159.06,157.23
04/11/2022 09:00,0.67,34.133,26.831,64.616,213.15,182.78,182.78,182.78,181.49,189.52
04/11/2022 09:15,1.02,34.029,27.166,64.642,201.38,176.05,128.9,210.38,176.35,180.71
04/11/2022 09:30,1.389,33.815,27.334,65.029,210.02,170.62,130,210.95,172.9,181.81
04/11/2022 09:45,1.243,33.631,27.577,65.25,210.02,165.95,100,217.26,170.85,178.19
04/11/2022 10:00,2.395,33.478,28.077,65.328,203.99,187.89,146.87,275.1,189.98,195.46
04/11/2022 10:15,2.712,33.064,28.409,65.458,203.96,165.24,66.5,204.96,169.69,170.31
04/11/2022 10:30,2.672,33.092,28.624,65.858,201.27,160.02,116.54,255.2,159.53,162.37
04/11/2022 10:45,2.611,33.117,28.753,65.837,212.68,164.84,69.93,210.1,172.11,183.62
04/11/2022 11:00,1.9,33.007,28.368,66.163,195.83,151.7,30,199.7,157.63,145.56
04/11/2022 11:15,2.136,33.13,28.222,66.432,196.93,155.61,-223.39,201.78,159.43,144.47
04/11/2022 11:30,2.375,33.132,28.032,66.431,203.45,167.87,135.48,220.44,166.92,153.76
04/11/2022 11:45,2.673,33.183,28.028,66.295,203.39,171.68,142.07,243.4,168.89,166.04
04/11/2022 12:00,3.848,33.344,27.983,65.49,198.63,180.06,143.21,270.94,177.11,167.73
04/11/2022 12:15,4.128,33.441,27.39,65.254,190.15,167,30,227.82,171.81,173.65
04/11/2022 12:30,3.746,33.519,27.114,65.504,191.89,164.85,51.14,226.29,176.94,190.68
04/11/2022 12:45,3.665,33.451,26.298,65.127,188.78,156.54,29.68,212.9,169.22,170.81
04/11/2022 13:00,3.869,33.485,25.225,64.376,189.48,161.07,104.5,196,162.5,152.45
04/11/2022 13:15,3.728,33.454,24.781,64.242,180.88,160.09,39.3,189.4,162.68,155.83
04/11/2022 13:30,3.695,33.599,24.471,63.497,180.87,163.57,-111.8,203.47,162.39,152.8
04/11/2022 13:45,3.757,33.539,23.903,62.546,175.17,161.4,30.1,188.01,161.5,157.71
04/11/2022 14:00,4.807,33.537,23.425,62.289,180.89,152.39,100,206.56,153.28,144.04
04/11/2022 14:15,4.694,33.879,22.53,61.992,190.55,160.59,115.8,206.56,155.29,145.98
04/11/2022 14:30,4.39,34.111,21.576,61.701,204.55,168.97,81.38,276.83,162.24,161.01
04/11/2022 14:45,4.62,34.335,20.619,61.291,212.53,174.64,104.4,222.53,173.82,179.24
04/11/2022 15:00,6.623,34.598,19.839,61.329,180.89,159.56,53.01,282.29,151.41,150.99
04/11/2022 15:15,6.532,34.878,19.025,61.36,197.24,161.46,52.21,262.5,156.44,156.56
04/11/2022 15:30,6.278,34.625,18.336,60.487,213.61,186.79,151.1,580.9,173.23,186.82
04/11/2022 15:45,5.922,35.363,17.427,60.425,218.9,201.53,164.4,807.19,190.89,208.35
04/11/2022 16:00,5.8,35.978,16.558,60.763,180.85,159.82,98.4,219.96,156.25,168.33
04/11/2022 16:15,5.384,36.01,16.171,61.119,203.98,168.42,137.42,256.42,161.15,168
04/11/2022 16:30,5.238,36.269,16.017,60.942,218.82,179.91,86.2,231.4,176.04,178.81
04/11/2022 16:45,4.716,36.66,16.005,61.179,228.08,199.65,149.57,240.93,199.97,194.77
04/11/2022 17:00,3.672,37.067,16.151,62.463,218.66,166.39,92.97,299.93,164.68,163.3
04/11/2022 17:15,3.77,37.216,16.11,63.271,225.63,181.45,106.5,238.99,174.5,186.35
04/11/2022 17:30,3.795,37.191,16.225,63.358,235.86,203.4,160.98,258.86,201.31,206.04
04/11/2022 17:45,3.856,37.191,16.35,62.947,240.91,207.6,141.51,258.41,209.04,214.3
04/11/2022 18:00,2.612,37.218,16.917,62.703,270.85,221.32,-47.9,275.25,229.05,242.56
04/11/2022 18:15,2.767,37.272,16.936,62.435,240.99,181.05,30.1,236.96,181.84,177.08
04/11/2022 18:30,2.858,37.28,16.942,61.863,229.74,189.37,109.15,240.55,190.34,180.55
04/11/2022 18:45,3.01,37.144,17.383,61.214,219.07,173.38,119.2,239.55,170.76,158.34
04/11/2022 19:00,2.645,37.014,17.609,60.665,244.58,220.08,180,293.22,216.87,222.3
04/11/2022 19:15,3.012,36.935,17.625,59.94,214.86,174.64,79.09,216.83,179.47,181.12
04/11/2022 19:30,3.284,36.74,17.727,59.196,213.36,158.1,86.9,216.74,156.21,157.15
04/11/2022 19:45,3.212,36.597,17.989,58.497,180.83,154.33,122.47,216.74,150.17,146.3
04/11/2022 20:00,3.398,36.029,18.214,57.928,222.33,165.68,56.48,227.82,157.54,135.46
04/11/2022 20:15,3.285,35.236,18.212,57.089,202.46,145.78,45.1,202.3,143.28,124.54
04/11/2022 20:30,3.391,34.256,18.094,56.246,196.8,137.6,63.2,195.6,132.99,124.58
04/11/2022 20:45,3.318,33.256,18.198,55.601,169.58,129.97,85.71,183.79,128.99,112.81
04/11/2022 21:00,2.845,32.008,18.558,54.888,196.17,157.46,77.25,204.92,150.85,136.01
04/11/2022 21:15,2.569,30.805,18.589,54.184,188.28,156.89,66.72,195.95,149.09,147.35
04/11/2022 21:30,2.281,30.276,18.547,53.26,194.74,142.18,100,195.9,131.62,135.15
04/11/2022 21:45,2.101,30.135,18.743,52.197,161.65,119.19,82.71,186,108.49,116.46
04/11/2022 22:00,0.949,29.921,18.871,51.886,209.42,154.33,49.54,212.3,148.6,147.2
04/11/2022 22:15,0.691,29.681,18.809,51.039,161.63,135.21,27.1,178.94,132.69,132.64
04/11/2022 22:30,0.668,28.819,18.784,50.444,180.5,129.05,49.14,193.41,126.86,122.39
04/11/2022 22:45,0.699,28.563,18.861,49.409,147.65,102.81,32,157.18,102.09,97.71
04/11/2022 23:00,-3.448,28.198,19.022,48.246,207.05,141.81,101.34,213.53,135.16,128.63
04/11/2022 23:15,-3.65,27.751,19.109,47.538,180.72,117.84,33,204,109.49,97.14
04/11/2022 23:30,-3.627,27.695,19.192,46.767,137.97,103.4,50,177,98.39,91.96
04/11/2022 23:45,-3.413,27.577,19.426,45.875,107.06,87.68,32.8,203.56,82.82,78.31
05/11/2022 00:00,-3.34,28.441,19.574,44.995,160.53,125,125,125,222.81,266.32
05/11/2022 00:15,-3.231,28.386,19.416,44.483,144.66,157,100,255,158.75,175.42
05/11/2022 00:30,-3.327,28.112,19.527,43.85,117.55,125.75,80.59,171,124.71,134.86
05/11/2022 00:45,-3.251,27.739,19.628,43.324,104.68,111.94,87.43,149.59,107.41,116.96
05/11/2022 01:00,-3.714,27.428,19.677,43.114,139.21,144.13,105,176.38,144.12,139.85
05/11/2022 01:15,-3.66,26.86,19.68,42.884,123.04,118.05,30,159.17,117.26,109.2
05/11/2022 01:30,-3.47,26.628,19.574,42.952,115,119.27,89.8,186.5,111.13,103.03
05/11/2022 01:45,-3.586,26.465,19.369,42.571,100.29,114.97,80.55,164.05,110.3,116.61
05/11/2022 02:00,-3.384,26.499,19.315,42.439,121.8,131.36,43.82,171.49,129.96,124.7
05/11/2022 02:15,-3.437,26.493,19.444,42.349,114.06,127.32,99.98,153.3,128.45,131.78
05/11/2022 02:30,-3.442,26.457,19.817,42.368,110.93,124.26,77.55,170.7,123.74,124.68
05/11/2022 02:45,-3.153,26.4,19.916,42.176,104.38,121.16,80.55,142.66,121.68,126.86
05/11/2022 03:00,-2.345,26.165,20.042,42.333,111.84,136.15,96.9,399.09,128.11,131.28
05/11/2022 03:15,-2.186,26.202,20.107,42.357,110.93,127.88,93.81,158.7,123.14,127.36
05/11/2022 03:30,-2.186,26.239,20.078,42.341,109.9,124.29,81.24,174.2,128.42,138.79
05/11/2022 03:45,-2.166,26.009,19.976,42.608,111.88,117.99,54.74,155.46,124.39,130.51
05/11/2022 04:00,-1.352,25.307,19.983,42.223,105.33,112.97,30.01,135.97,118.01,118.84
05/11/2022 04:15,-1.315,25.205,20.076,42.21,107.03,109.46,34.2,134.19,122.13,118.89
05/11/2022 04:30,-1.367,24.962,20.21,42.458,112.52,118.6,76.9,186.23,120.13,113.17
05/11/2022 04:45,-1.167,24.862,19.705,42.382,109.92,116.69,60,149.94,119.14,111.33
05/11/2022 05:00,-1.211,24.373,19.323,42.639,120.62,111.8,26.97,134,116.33,106.45
05/11/2022 05:15,-1.29,24.281,19.328,42.81,107.54,114.73,77.55,161.18,116.06,109.96
05/11/2022 05:30,-1.409,24.512,19.315,42.993,117.72,120.1,98.5,139.39,119.37,115.99
05/11/2022 05:45,-1.419,24.548,19.249,43.129,156.17,130.99,100,177.4,126.34,128
05/11/2022 06:00,-0.36,24.356,19.552,43.444,111.87,114.8,77.5,173.97,111.23,114.5
05/11/2022 06:15,-0.196,24.568,20.115,43.727,118.77,121.87,56.1,151.9,121.88,128.68
05/11/2022 06:30,-0.296,24.898,20.246,44.239,139.17,128.96,59,185,139.46,150.42
05/11/2022 06:45,-0.294,24.944,20.3,44.746,145.72,137.95,31.1,175,149.96,149.63
05/11/2022 07:00,-1.932,24.848,20.701,45.525,109.3,95.03,12.53,147.77,103.38,92.14
05/11/2022 07:15,-1.608,24.989,20.663,46.111,143.77,107.94,10.71,152.5,120.18,100.03
05/11/2022 07:30,-1.401,25.074,20.935,47.343,145.31,114.11,30,163.3,122.6,101.44
05/11/2022 07:45,-1.111,24.955,21.456,48.589,149.37,118.08,24.4,171.87,125.7,100.18
05/11/2022 08:00,-2.047,25.086,21.608,49.621,130.07,134,134,134,144.74,150.66
05/11/2022 08:15,-2.015,25.163,21.854,50.31,142.34,159.82,106.5,231.24,153,162.85
