Date,Import Balance,Non-Renewable,Renewable,Load,Intraday Auction 15 minute call,Intraday Continuous 15 minutes Index Price,Intraday Continuous 15 minutes Low Price,Intraday Continuous 15 minutes High Price,Intraday Continuous 15 minutes ID3-Price,Intraday Continuous 15 minutes ID1-Price
15/04/2020 21:45,4.65,20.504,18.982,47.544,10.69,17.33,0.7,123.5,17.66,10.98
15/04/2020 22:00,4.584,20.01,18.889,45.878,40.27,31.4,18.53,119.9,29.24,30.09
15/04/2020 22:15,4.584,19.711,18.697,45.067,28.53,27.87,11.1,65.5,26.96,28.46
15/04/2020 22:30,4.584,19.582,18.606,44.268,21.15,25.43,16.45,500,20.77,22.21
15/04/2020 22:45,4.584,19.37,18.601,43.635,11.5,22.75,7.41,308,17.07,18.99
15/04/2020 23:00,5.764,19.242,18.593,42.918,27.94,27.52,-72.1,34.79,28.98,28.95
15/04/2020 23:15,5.764,19.147,18.354,42.137,21.94,24.76,-410.08,111.45,25.82,23.88
15/04/2020 23:30,5.764,19.069,18.203,41.671,16.59,15.25,-100,150,15.93,10.35
15/04/2020 23:45,5.764,18.987,18.278,41.388,8.31,12.35,3.1,79.45,12.59,10.77
16/04/2020 00:00,6.129,18.958,18.253,40.788,21.07,26.59,16.1,100,25.8,27.75
16/04/2020 00:15,6.129,18.938,18.129,40.506,20.32,21.54,10.1,30,20.93,22.43
16/04/2020 00:30,6.129,18.886,18.06,40.556,22.23,21.55,11.2,121.2,20.44,22.1
16/04/2020 00:45,6.129,18.842,17.945,40.227,22.12,20.05,-77.94,32.8,20.84,23.97
16/04/2020 01:00,6.07,18.901,17.958,40.324,21.09,22.84,-202.44,61.6,25.28,26.98
16/04/2020 01:15,6.07,18.836,17.966,40.143,19.66,17.58,-100,57.85,20.46,19.31
16/04/2020 01:30,6.07,18.869,17.772,40.16,16.64,1.43,-435.17,150,19.19,18.3
16/04/2020 01:45,6.07,18.882,17.587,40.172,19.65,19.04,-92.48,108.78,20.41,18.91
16/04/2020 02:00,6.242,18.934,17.386,40.051,16.03,22.54,4.54,114.8,22.07,23.64
16/04/2020 02:15,6.242,19.053,17.285,40.356,16.79,19.85,-82.6,116,22.53,26.39
16/04/2020 02:30,6.242,19.271,16.997,40.514,19.61,22.27,13.2,116.1,20.26,22.85
16/04/2020 02:45,6.242,19.474,16.832,40.83,19.57,25.89,9.2,150,20.22,22.25
16/04/2020 03:00,6.73,19.892,16.365,41.188,16.01,19.8,-70,78.24,19.97,22.53
16/04/2020 03:15,6.73,20.045,16.13,41.599,17.04,17.19,-100,91.48,16.23,17.58
16/04/2020 03:30,6.73,20.251,15.891,41.957,21.12,23.76,-100,116.1,23.75,22.69
16/04/2020 03:45,6.73,20.718,15.642,42.508,27.94,26.65,-14.16,121.7,27.29,28.61
16/04/2020 04:00,8.66,21.652,15.42,43.616,13.43,14.84,-15.75,75,16.45,11.64
16/04/2020 04:15,8.66,21.886,15.321,44.233,15.84,18.77,-19.16,77.58,20.07,18.49
16/04/2020 04:30,8.66,21.899,15.076,44.829,29.49,28.53,0.28,123.2,26.64,22.49
16/04/2020 04:45,8.66,22.252,14.798,45.981,33.18,37.95,26.9,126.5,41.46,49.36
16/04/2020 05:00,8.889,23.039,14.447,47.995,12.65,15.87,-16.04,69.9,14.01,13.29
16/04/2020 05:15,8.889,23.58,14.232,49.044,27.47,23.9,-10,66.46,23.71,20.3
16/04/2020 05:30,8.889,24.096,14.342,50.135,31.93,27.97,5.89,124.8,29.06,26.28
16/04/2020 05:45,8.889,24.485,14.665,51.239,39.68,36.35,8.39,66,37.68,29.87
16/04/2020 06:00,7.076,25.019,15.13,52.4,36.01,29.67,-34.99,49.89,33.35,29.92
16/04/2020 06:15,7.076,25.258,16.232,53.484,41.18,45.51,-9.46,95.02,54.51,44.04
16/04/2020 06:30,7.076,25.223,17.371,54.481,32.35,28.48,-299.99,45.45,37.67,36
16/04/2020 06:45,7.076,24.973,18.489,55.367,29.95,22,-34.9,75.5,31.68,28.02
16/04/2020 07:00,5.147,24.66,19.927,56.103,53.53,54.81,6.05,102.58,58.82,43.24
16/04/2020 07:15,5.147,24.463,21.384,56.942,32.24,25.83,-491.1,49.75,26.29,21.36
16/04/2020 07:30,5.147,24.287,22.925,57.323,26.92,16.71,-100.01,37.3,21.72,22.14
16/04/2020 07:45,5.147,23.895,24.352,57.433,15.68,9.82,-99.35,25.2,13.39,10.39
16/04/2020 08:00,4.392,22.984,25.959,57.745,44.4,38.4,5.7,83.2,35.08,28.23
16/04/2020 08:15,4.392,22.366,27.632,58.001,30.44,41.08,0.19,538.64,26.88,24
16/04/2020 08:30,4.392,22.089,29.285,58.695,20.81,13.63,-806,79.9,17.05,17.52
16/04/2020 08:45,4.392,21.421,30.998,59.268,13.07,11.93,-17.9,44,10.23,13.45
16/04/2020 09:00,3.977,20.475,32.647,59.199,31.49,32.47,1.61,552,31.65,34.5
16/04/2020 09:15,3.977,20.354,33.986,59.629,25.01,24.51,-34.56,42.33,26.53,23.46
16/04/2020 09:30,3.977,20.22,35.165,60.12,16.52,20.55,-43.2,98.7,24.13,21
16/04/2020 09:45,3.977,19.962,36.39,60.489,9.12,15.23,-14.9,30.05,17.15,17.07
16/04/2020 10:00,3.851,19.64,37.296,60.679,25.92,26.17,7.64,37.5,26.37,29.1
16/04/2020 10:15,3.851,19.254,38.169,60.788,19.61,23.23,1.6,63.7,24.45,28.44
16/04/2020 10:30,3.851,19.079,38.977,61.184,19.5,17.41,-23.51,24.55,20.18,16.94
16/04/2020 10:45,3.851,18.567,39.632,61.346,13.51,15.2,-15,23,17.75,14.71
16/04/2020 11:00,2.565,17.661,40.071,61.113,26.54,26.18,16.54,217.08,24.99,24.5
16/04/2020 11:15,2.565,17.342,40.509,60.961,20.93,21.88,3.38,198.89,19.57,18.9
16/04/2020 11:30,2.565,17.241,40.467,60.381,13.02,20.37,8.2,54.9,16.38,14.03
16/04/2020 11:45,2.565,17,40.562,60.048,3.51,12.06,-5.69,87.9,8.16,10.84
16/04/2020 12:00,3.639,16.973,40.815,59.028,25.29,25.12,-28.74,140,23.16,23.87
16/04/2020 12:15,3.639,17.083,40.586,58.417,21.46,20.81,4.01,31.7,20.53,21.15
16/04/2020 12:30,3.639,17.109,40.432,57.902,10.73,15.91,5.74,23.3,15.09,17.06
16/04/2020 12:45,3.639,16.866,40.323,57.135,2.52,11.51,-29.8,23,13.49,16.59
16/04/2020 13:00,3.88,16.622,40.016,57.017,3.12,7.67,-34.99,27.56,9.62,16.87
16/04/2020 13:15,3.88,16.532,39.626,56.683,11.61,16.14,-30,30,21.29,22.32
16/04/2020 13:30,3.88,16.487,38.964,56.689,18.73,19.12,0,216.72,23.12,25.3
16/04/2020 13:45,3.88,16.528,38.264,56.573,20.16,26.25,2.8,300.12,20.1,14.25
16/04/2020 14:00,6.118,16.935,37.412,56.646,3.62,12.09,-3.27,213.14,14.31,13.69
16/04/2020 14:15,6.118,17.426,36.596,55.772,11.37,16.35,4.47,216.45,15.43,15.82
16/04/2020 14:30,6.118,17.271,35.304,55.389,20.23,20.88,10,216.72,21.64,22.34
16/04/2020 14:45,6.118,17.644,34.357,55.001,23.35,25.39,-34.99,150,24.81,27.56
16/04/2020 15:00,6.329,18.181,32.947,54.359,-4.81,11.39,-6.1,347.26,15.49,20.46
16/04/2020 15:15,6.329,18.682,31.716,53.944,12.19,14.4,-533.82,26.75,22.57,22.97
16/04/2020 15:30,6.329,18.898,30.373,53.605,23.46,12.85,-67,33,26.08,24.82
16/04/2020 15:45,6.329,19.336,29.088,53.904,30.36,18.8,-21.32,37.36,23.64,16.77
16/04/2020 16:00,7.51,20.403,27.438,54.471,8.31,9.87,-81.1,100,12.61,-1.67
16/04/2020 16:15,7.51,21.364,25.638,54.159,20.05,10.05,-100,30.56,17.1,10.29
16/04/2020 16:30,7.51,22.332,24.043,54.451,30.68,18.02,-62.42,33,21.63,14.33
16/04/2020 16:45,7.51,22.841,22.32,54.568,54.96,43.16,17,72.73,42.82,37.78
16/04/2020 17:00,8.958,22.968,20.698,54.223,-4.69,9.15,-80.6,21.77,12.55,-1.7
16/04/2020 17:15,8.958,23.286,19.102,53.949,17.91,16.9,-99.77,30,18.28,10.56
16/04/2020 17:30,8.958,23.783,17.704,54.385,34.26,23.06,-30,41.16,22.95,21.89
16/04/2020 17:45,8.958,23.942,16.504,54.662,72.16,77.45,16.17,173.5,79.38,51.08
16/04/2020 18:00,9.053,24.252,15.573,54.542,31.3,25.05,-61.81,40,24.54,15.87
16/04/2020 18:15,9.053,24.416,14.68,54.294,38.54,31.29,-54.46,112.2,27.22,21.33
16/04/2020 18:30,9.053,24.525,13.911,54.031,50.48,47.86,-9.62,150,51.32,43.1
16/04/2020 18:45,9.053,24.511,13.516,53.977,55,78.81,7.31,166,88.58,84.66
16/04/2020 19:00,8.41,24.636,13.617,53.874,77.42,109.74,25.1,200,105.73,91.53
16/04/2020 19:15,8.41,24.654,13.793,53.884,57.46,67.35,10,180.28,73.69,72.32
16/04/2020 19:30,8.41,24.656,13.934,54.058,43.46,35.7,0,100,40.67,43.32
16/04/2020 19:45,8.41,24.49,14.218,54.021,31.35,25.36,-65,150,25.84,26.05
16/04/2020 20:00,7.074,24.266,14.597,54.172,62.74,70.54,20.02,799.9,69.99,61.38
16/04/2020 20:15,7.074,24.305,14.574,53.177,35.48,35.11,9,210,26.59,22.93
16/04/2020 20:30,7.074,24.303,14.552,51.939,26.9,43.99,20,339.5,31.71,47.56
16/04/2020 20:45,7.074,24.186,14.538,51.022,20.03,36.44,15.2,173.97,34.1,48.61
16/04/2020 21:00,7.489,24.075,14.545,50.861,46.46,62.97,25.2,212.7,69,87.14
16/04/2020 21:15,7.489,23.752,14.578,50.105,31.46,32.85,-29.79,50.7,39.87,44.15
16/04/2020 21:30,7.489,23.324,14.561,49.097,19.86,25.2,-28.31,42.96,28.52,24.55
16/04/2020 21:45,7.489,23.05,14.626,48.319,12.5,20.41,2.51,34.1,22.67,20.29
16/04/2020 22:00,7.672,22.635,14.464,47.536,31.49,27.8,-26,42.36,31.66,34.96
16/04/2020 22:15,7.672,22.248,14.139,46.29,29.13,26.09,-49.99,40.82,29.36,28.65
16/04/2020 22:30,7.672,21.904,14.042,45.401,19.34,21.41,12.1,200,21.79,18.17
16/04/2020 22:45,7.672,21.903,13.895,44.647,13.42,18.14,6.52,30.95,18.56,17.9
16/04/2020 23:00,8.946,21.549,13.873,43.633,30.37,33.57,14.2,150,33.51,34.3
16/04/2020 23:15,8.946,21.496,13.701,42.815,22.16,21.9,14.11,150,21.92,24.83
16/04/2020 23:30,8.946,21.382,13.618,42.421,17.82,16.48,-100,23.9,19.21,20.22
16/04/2020 23:45,8.946,21.262,13.658,42.465,13.47,15.39,-5.2,110.1,18.14,17.86
17/04/2020 00:00,9.089,21.149,13.509,41.788,26.33,22.08,-4.89,149.9,23.27,19.97
17/04/2020 00:15,9.089,21.136,13.373,41.48,21.84,21.88,-6.98,29.53,23.67,19.12
17/04/2020 00:30,9.089,21.08,13.255,40.979,19.94,22.1,13.7,64.99,21.19,18.34
17/04/2020 00:45,9.089,21.026,13.16,40.874,16.34,19.11,-180,29,18.67,18.13
17/04/2020 01:00,9.005,21.369,12.912,40.633,17.28,17.76,-72.37,31.85,20.56,22.12
17/04/2020 01:15,9.005,21.457,12.652,40.649,16.62,18.51,-4.2,25.79,19.73,17.58
17/04/2020 01:30,9.005,21.467,12.468,40.556,17.1,20.74,-6.9,354.62,20.68,17.29
17/04/2020 01:45,9.005,21.555,12.256,40.281,21.01,23.82,-75,100,23.82,19.51
17/04/2020 02:00,9.386,21.496,12.078,40.49,14.09,17.89,-67.97,109.1,17.22,16.48
17/04/2020 02:15,9.386,21.52,11.91,40.316,16.97,18.76,8.43,30.6,17.84,18.99
17/04/2020 02:30,9.386,21.654,11.749,40.434,21.06,19.84,-1,29.89,20.82,20.97
17/04/2020 02:45,9.386,21.836,11.639,40.619,28.67,26.58,-1.79,39.5,28.75,24.13
17/04/2020 03:00,8.644,21.861,11.6,41.501,13.48,14.6,-100,25.45,16.43,16.74
17/04/2020 03:15,8.644,22.03,11.487,41.762,20.96,17.51,-180,30.4,20.61,17.9
17/04/2020 03:30,8.644,22.063,11.398,42.002,19.83,22.29,10.6,60,20.25,18.58
17/04/2020 03:45,8.644,22.337,11.488,42.133,25.81,28.35,-87.4,150,24.53,18.81
17/04/2020 04:00,9.925,22.773,11.443,43.888,5.25,13.44,-49.2,108.78,16.59,17.84
17/04/2020 04:15,9.925,22.923,11.478,44.503,16.5,17.35,-14.9,111.1,17.12,16.59
17/04/2020 04:30,9.925,23.166,11.532,45.443,29.48,24.56,-28.92,40.9,30.33,26.66
17/04/2020 04:45,9.925,23.461,11.597,46.631,34.37,26.77,0.21,42.35,26.28,24.05
17/04/2020 05:00,8.331,23.567,11.627,49.089,19.06,17.25,-49.29,106.7,16.36,12.58
17/04/2020 05:15,8.331,23.785,11.429,49.692,31.41,17.67,-37.7,31.1,18.69,17.55
17/04/2020 05:30,8.331,24.068,11.539,50.692,33.48,31.43,14,46.74,31.16,26.73
17/04/2020 05:45,8.331,24.208,11.863,51.555,38.54,34.96,1.24,115.1,34.33,30.54
17/04/2020 06:00,6.657,24.493,12.553,52.827,54.5,42,-180,58.52,42.99,37.18
17/04/2020 06:15,6.657,24.677,13.41,53.871,54.96,47.57,-13.38,59.6,49.23,45.68
17/04/2020 06:30,6.657,24.658,14.49,54.688,50.21,35.74,3,52.19,40.51,32.89
17/04/2020 06:45,6.657,24.421,15.529,55.544,34.23,22.99,-5,76.3,22.52,22.98
17/04/2020 07:00,4.098,24.291,16.933,56.132,81.69,80.25,38,99.9,80.59,74.51
17/04/2020 07:15,4.098,24.249,18.188,56.614,56.78,34.65,2.3,52.34,32.79,28.87
17/04/2020 07:30,4.098,24.211,19.464,57.161,31.65,19.35,-10.52,36.8,19.03,18.17
17/04/2020 07:45,4.098,24.181,20.967,57.461,26.27,17.9,8.8,46.23,16.25,14.01
17/04/2020 08:00,3.681,24.207,22.722,56.791,54.92,45.87,30.5,84.99,46.33,40.99
17/04/2020 08:15,3.681,24.114,24.334,57.26,31.48,25.04,18.7,100,23.99,27.02
17/04/2020 08:30,3.681,23.882,25.967,57.955,21.11,21.32,0,34.35,21.73,26.62
17/04/2020 08:45,3.681,23.616,27.567,58.562,16.52,17.58,-2.68,112.86,19.59,24.66
17/04/2020 09:00,2.71,23.211,29.181,58.216,32.73,28.94,-0.08,36.55,29.57,25.84
17/04/2020 09:15,2.71,22.698,30.393,58.458,29.95,23.56,-8.9,32,27.26,22.54
17/04/2020 09:30,2.71,22.296,31.744,59.213,19.55,14.07,-20,22.64,15.78,12.02
17/04/2020 09:45,2.71,22.067,32.904,59.53,8.34,9.66,0.1,32.9,9.5,10.07
17/04/2020 10:00,3.213,22.015,33.994,59.638,30.83,27.03,14.7,35.15,25.67,25.17
17/04/2020 10:15,3.213,21.981,34.821,59.705,24.14,21.97,9.8,29.2,22.77,21.77
17/04/2020 10:30,3.213,21.89,35.508,60.076,21.02,17.8,0.01,50,14.01,16.31
17/04/2020 10:45,3.213,21.675,36.207,60.13,17.8,16.9,6,39.89,12.14,12.68
17/04/2020 11:00,2.66,21.198,36.791,59.932,25.41,23.95,0.1,33,23.35,25.08
17/04/2020 11:15,2.66,20.864,37.271,60.138,21.05,16.97,-37.46,25.6,20.98,22.05
17/04/2020 11:30,2.66,20.79,37.505,59.937,20.48,14.14,-11,25.53,19.03,19.3
17/04/2020 11:45,2.66,20.489,37.552,59.604,10.96,8.99,-37.56,20.36,10.77,9.97
17/04/2020 12:00,2.8,19.97,37.952,59.059,23.48,22.32,3.61,99.9,22.16,18.46
17/04/2020 12:15,2.8,19.849,37.777,58.06,19.03,20.48,-37.54,332.06,18.09,17.43
17/04/2020 12:30,2.8,19.789,37.446,57.804,16.65,15.65,-19.99,100.98,15.71,18.17
17/04/2020 12:45,2.8,19.619,37.285,57.055,8.84,4.18,-100,32.5,6.39,7.82
17/04/2020 13:00,3.171,19.534,36.891,56.317,15.55,7.76,-100,27.56,9.87,6.03
17/04/2020 13:15,3.171,19.491,36.337,56.084,16.97,12.57,-39.46,25.8,14.58,14.79
17/04/2020 13:30,3.171,19.538,35.521,55.704,19.46,15.65,-19.6,23.3,16.72,16.36
17/04/2020 13:45,3.171,19.615,34.813,55.142,21.91,13.96,-65,24.6,21.52,18.71
17/04/2020 14:00,3.678,20.232,33.894,54.967,15.02,2.01,-485.99,17.07,3.73,4.46
17/04/2020 14:15,3.678,20.276,32.989,54.685,20.48,16.23,-4.98,24.89,16.71,15.6
17/04/2020 14:30,3.678,20.344,31.732,53.696,21.4,21.06,3.28,68,20.32,18.14
17/04/2020 14:45,3.678,20.586,30.646,53.617,29.42,27.07,13.9,75.37,23.99,22.58
17/04/2020 15:00,6.306,20.767,29.094,53.573,6.73,10.61,-9.5,28.9,11.43,16.69
17/04/2020 15:15,6.306,21.193,27.553,53.042,17.98,15.84,-30,30.47,16.54,18.35
17/04/2020 15:30,6.306,21.717,26.064,52.846,25.45,24.27,-0.98,32,24.96,28.27
17/04/2020 15:45,6.306,21.898,24.695,52.737,32.31,29.95,16.9,123.8,25.96,26.59
17/04/2020 16:00,9.857,22.086,23.157,53.144,14.5,18.48,10.11,69.54,18.17,19.45
17/04/2020 16:15,9.857,22.515,21.456,53.029,20.02,21.54,-49.99,105.53,20.9,27.14
17/04/2020 16:30,9.857,22.9,19.701,53.447,31.94,28.25,3.7,58.7,27.88,32.79
17/04/2020 16:45,9.857,23.065,18.153,53.9,39.06,34.91,14.2,43.27,36.24,38.17
17/04/2020 17:00,11.265,23.468,16.52,54.42,19.51,18.18,-13.1,40.58,18.86,16.25
17/04/2020 17:15,11.265,23.556,15.175,54.408,28.13,20.43,7.7,31.48,21.3,19.41
17/04/2020 17:30,11.265,23.817,13.999,54.035,39.02,26.44,11,37.2,23.68,21.18
17/04/2020 17:45,11.265,23.979,12.942,54.124,77.34,56.84,-19.9,91.85,49.42,26.87
17/04/2020 18:00,9.732,24.059,11.931,54.127,31.89,21.77,-19.3,43.22,21.04,16.57
17/04/2020 18:15,9.732,24.102,11.348,53.983,48.6,27.78,-4.5,56.8,26.54,19.48
17/04/2020 18:30,9.732,24.024,11.06,53.917,58.56,33.36,15,69.48,32.95,23.72
17/04/2020 18:45,9.732,24.04,11.024,53.897,65.48,38.9,-5.3,68.2,37,23.47
17/04/2020 19:00,7.304,23.918,11.471,53.533,72.02,49.78,32.1,150,45.21,38.29
17/04/2020 19:15,7.304,23.91,12.126,53.353,54.63,42.81,13,196.4,40.97,31.31
17/04/2020 19:30,7.304,23.809,12.546,53.652,32.96,22.88,4.4,42.8,22.76,20.54
17/04/2020 19:45,7.304,23.776,13.254,53.562,29.71,23.16,6.89,227.06,22.27,19.76
17/04/2020 20:00,4.696,23.567,14.245,53.077,65.57,47.27,29.1,69.1,44.09,42.35
17/04/2020 20:15,4.696,23.385,14.632,51.869,32.94,26.7,15.49,500,26.43,26.61
17/04/2020 20:30,4.696,23.189,15.1,51.062,25.43,23.43,14.3,163.4,22.14,21.35
17/04/2020 20:45,4.696,23.075,15.543,50.029,19.66,21.64,-100,131.7,21.91,21.62
17/04/2020 21:00,5.052,23.194,15.826,49.395,38.57,32.64,20,287.99,31.68,50.9
17/04/2020 21:15,5.052,23.317,15.97,48.766,31.43,25.96,3,370.17,27.87,30.26
17/04/2020 21:30,5.052,23.189,16.04,47.904,21.27,20.51,-14.89,139.93,21.13,17.84
17/04/2020 21:45,5.052,22.927,15.971,46.919,19.08,19.94,-6.9,255.18,18.78,14.43
17/04/2020 22:00,5.326,22.193,15.89,44.943,27.64,29.31,-1,287.8,27.82,35.48
17/04/2020 22:15,5.326,21.897,16.001,44.319,25.14,26.85,17.2,167.8,27.27,30.34
17/04/2020 22:30,5.326,21.528,16.247,43.902,22.74,23.97,16.2,100,25.01,29.46
17/04/2020 22:45,5.326,20.703,16.371,43.016,12.35,14.94,-1,150,16.56,17.17
17/04/2020 23:00,4.159,19.205,16.461,41.763,37.98,33.31,14.2,52.19,32.74,34.93
17/04/2020 23:15,4.159,18.938,16.364,41.164,20.96,25.55,-100,63.2,25.37,32.44
17/04/2020 23:30,4.159,18.507,16.295,40.707,15.05,15.96,9.89,53.31,13.78,16.95
17/04/2020 23:45,4.159,18.274,16.299,40.163,13.43,18.38,6.23,112.53,16.6,25.6
18/04/2020 00:00,3.554,18.176,16.394,39.413,28.05,35.42,13.8,144.78,36.01,47.25
18/04/2020 00:15,3.554,18.044,16.548,39.22,16.54,18.95,10.2,29.62,19.07,21.95
18/04/2020 00:30,3.554,18.118,16.676,38.92,13.48,16.76,-37.87,25.7,17.66,19.86
18/04/2020 00:45,3.554,17.999,16.841,38.721,9.93,12.84,5.17,100,14.39,16.65
18/04/2020 01:00,3.875,17.939,17.123,38.224,19.05,28.18,-30,150,25.24,27.28
18/04/2020 01:15,3.875,17.935,16.974,38.035,14,13.55,-91,23.13,16.95,16.12
18/04/2020 01:30,3.875,17.917,16.887,37.929,13.43,11.96,-39.9,20.7,15.27,12.9
18/04/2020 01:45,3.875,17.86,16.818,37.969,13.4,10.11,-180,18.4,11.94,9.17
18/04/2020 02:00,4.28,17.769,16.764,38.103,16.01,14.72,2.17,261.3,14.62,12.78
18/04/2020 02:15,4.28,17.764,16.849,38.139,14.42,11.74,-39.55,18.39,12.12,8.65
18/04/2020 02:30,4.28,17.827,16.9,37.892,18.07,14.84,-22.02,21.19,14.36,12.29
18/04/2020 02:45,4.28,17.797,16.874,37.97,19.91,15.11,-39.89,21.53,15.26,15.67
18/04/2020 03:00,5.267,17.87,16.999,38.932,13.47,11.01,3.32,41.4,12.04,15.91
18/04/2020 03:15,5.267,17.803,17.011,39.025,14.03,8.7,-100,16.1,11.16,10.92
18/04/2020 03:30,5.267,17.765,17.164,39.321,18.76,11.57,-100,24.5,15.61,13.66
18/04/2020 03:45,5.267,17.674,17.063,39.451,21.45,16.79,-37.64,27.76,16.78,10.41
18/04/2020 04:00,4.725,17.701,16.927,39.869,13.46,8.8,-85.1,14.57,8.07,5.49
18/04/2020 04:15,4.725,17.701,16.737,39.793,13.4,10.83,-0.7,26.65,8.64,6.25
18/04/2020 04:30,4.725,17.868,16.712,39.932,16.59,18.84,6,50,13,12.54
18/04/2020 04:45,4.725,17.954,16.761,40.124,23.82,27.61,11.21,150,22.7,25.05
18/04/2020 05:00,4.227,18.02,16.715,40.084,15,9.68,-5,114.2,9.89,16.63
18/04/2020 05:15,4.227,18.135,16.61,39.952,18.14,15.79,-80.86,23.14,15.15,18.06
18/04/2020 05:30,4.227,18.141,16.616,40.039,22.5,20.25,0,36.45,20.43,23.25
18/04/2020 05:45,4.227,18.194,16.826,40.332,20.43,18.98,-8.6,25.34,19.68,19.83
18/04/2020 06:00,3.095,18.264,17.448,41.436,23.17,16.35,5.23,105.54,15.81,15.67
18/04/2020 06:15,3.095,18.106,18.311,42.373,21.51,14.92,-13.4,30.9,14.81,14.93
18/04/2020 06:30,3.095,18.071,18.967,43.13,20.2,17.95,0.9,102.88,17.72,19.11
18/04/2020 06:45,3.095,18.071,19.519,44.158,17.68,17.24,-100,24.82,17.67,16.9
18/04/2020 07:00,2.538,18.126,19.942,44.381,27.02,28.44,20.74,199.9,28.13,30.1
18/04/2020 07:15,2.538,18.154,20.447,44.95,24.99,28.33,15.9,199.9,25.02,25.93
18/04/2020 07:30,2.538,18.175,21.364,45.541,19.38,27.6,15,99,22.1,23.79
18/04/2020 07:45,2.538,18.239,22.297,45.8,15.43,23.19,9.67,59.7,21.28,28.36
18/04/2020 08:00,0.733,18.273,23.483,45.69,29.94,28.4,-13.36,57.7,28.16,26.77
18/04/2020 08:15,0.733,18.185,24.983,45.98,26.87,23.14,-18.99,100,24.63,21.97
18/04/2020 08:30,0.733,18.227,26.431,46.353,20.05,13.52,-33.17,100,14.75,15.3
18/04/2020 08:45,0.733,18.102,27.897,47.14,11.13,4.75,-40.49,22.11,6.26,5.86
18/04/2020 09:00,-1.468,17.865,29.336,47.638,26,22.8,3,51.75,23.26,19.28
18/04/2020 09:15,-1.468,17.691,30.808,48.046,23.91,16.9,-15.88,29.65,17.28,16.38
18/04/2020 09:30,-1.468,17.539,32.056,48.204,16.58,10.02,-50,26.85,15.84,10.43
18/04/2020 09:45,-1.468,17.441,33.305,48.527,3.97,-8.73,-180,15.36,-2.04,-7.02
18/04/2020 10:00,-3.029,17.004,34.484,49.029,25.66,16.99,-46.78,27.66,19.41,16.86
18/04/2020 10:15,-3.029,17,35.313,49.422,19.99,0.46,-100,24.6,11.54,7.54
18/04/2020 10:30,-3.029,17.024,36.16,50.011,22.03,8.84,-72.59,26.1,11.68,4.28
18/04/2020 10:45,-3.029,17.068,36.95,49.981,3.93,4.78,-37.15,53.9,1.43,-2.61
18/04/2020 11:00,-3.306,17.239,37.926,49.591,25.84,23.63,12.08,59.9,22.58,25.11
18/04/2020 11:15,-3.306,17.213,38.501,49.245,16.51,16.76,8.3,49.9,15.99,18.3
18/04/2020 11:30,-3.306,17.201,38.981,48.843,16.97,17.65,5.31,36.8,16.59,18.3
18/04/2020 11:45,-3.306,17.097,39.09,49.169,11.07,11.9,-25,23.9,13.73,16.16
18/04/2020 12:00,-4.353,16.865,39.302,49.31,22.26,14.92,-39.99,25.2,16.53,13.65
18/04/2020 12:15,-4.353,16.82,39.162,48.964,10.91,2.67,-39.9,18.55,5.98,2.08
18/04/2020 12:30,-4.353,16.855,38.909,48.528,11.07,8.07,-30,89.9,5.16,-4.45
18/04/2020 12:45,-4.353,16.916,38.707,47.886,3.4,2.87,-35.82,41.86,-6.32,-19.57
18/04/2020 13:00,-1.541,17.092,38.198,47.688,8.48,8.78,-39,43.7,5.41,4.97
18/04/2020 13:15,-1.541,17.088,37.607,47.33,12.37,16.65,8.37,39.23,16.42,19.48
18/04/2020 13:30,-1.541,17.052,36.96,47.237,7.52,18.28,2,80.01,16.16,20.63
18/04/2020 13:45,-1.541,17.075,35.83,46.612,22.02,26.1,13.32,132.2,21.7,24.15
18/04/2020 14:00,1.902,17.101,34.926,46.373,-0.17,9.22,-1.9,41.55,9.37,15.33
18/04/2020 14:15,1.902,17.125,33.932,45.962,12.75,17.9,5,38.9,20.03,23.23
18/04/2020 14:30,1.902,17.121,33.113,45.969,12,15.83,7.14,34.9,15.8,17.69
18/04/2020 14:45,1.902,17.094,32.257,46.004,22.56,23.53,8.8,50,22.79,18.25
18/04/2020 15:00,3.185,16.86,31.454,46.352,-1.55,3.1,-6.59,27.5,4.62,9.63
18/04/2020 15:15,3.185,16.954,30.565,45.817,8.56,14.12,-7.32,26.58,13.8,11.51
18/04/2020 15:30,3.185,17.037,29.802,45.54,20.55,16.69,2.15,41.75,19.6,18.35
18/04/2020 15:45,3.185,17.173,28.749,45.621,24.43,16.79,-24.61,37.86,19.27,16.39
18/04/2020 16:00,3.439,17.211,27.526,46.562,9,8.91,-41.78,24,10.57,6.95
18/04/2020 16:15,3.439,17.417,26.448,46.57,19.86,10.63,-40,22.86,12.27,10.23
18/04/2020 16:30,3.439,17.473,25.321,47.147,26.53,18.8,4.37,71.05,15.72,10.29
18/04/2020 16:45,3.439,17.595,24.248,47.374,34.61,24.83,8.91,54.24,18.8,13.66
18/04/2020 17:00,3.736,18.213,22.995,47.68,15.95,16.43,7.34,40,15.56,19.81
18/04/2020 17:15,3.736,18.355,21.667,47.796,19.93,19.13,7.86,39.99,17.16,22.17
18/04/2020 17:30,3.736,18.457,20.956,48.206,32.4,29.36,15,79.97,26.74,26.39
18/04/2020 17:45,3.736,18.826,19.977,48.239,34.7,31.28,11,119.9,27.33,29.33
